k_coh,k_ali,k_col,coverage_seed_27,coverage_seed_729,coverage_seed_4913,average
0.11862322074903747,0.032439751463525755,0.21657405312788386,81.160625,80.28458333333333,79.95375,80.46631944444444
0.21099481639650047,0.021733525607887817,0.48149133822074924,83.6125,85.14125,84.04166666666667,84.26513888888888
0.25010655315760844,0.06404407576518663,0.4876409054200553,66.36125,64.675625,67.46270833333334,66.16652777777777
0.15280141088695443,0.008828020444749896,0.403321716243807,88.98875000000001,89.04854166666667,88.30729166666667,88.78152777777778
0.05403380089988147,0.0840152648642389,0.2650120968259048,55.758125,51.8575,52.77375,53.463125
0.34527344204042887,0.0790043310341739,0.3982001345110778,57.155625,55.03104166666667,55.11166666666667,55.766111111111115
0.19387471906263015,0.020884962284170184,0.05933743731980923,84.17270833333333,83.64,85.60416666666667,84.47229166666666
0.1578061516380121,0.04003733051041295,0.21598527092715786,77.95395833333333,78.6925,77.17645833333333,77.94097222222221
0.1796678630604142,0.04284215994829698,0.47082761135147244,77.11791666666666,77.77166666666666,77.74145833333334,77.54368055555555
0.09068622622449729,0.08705418239209686,0.08381751685552652,48.73041666666666,43.165,48.545625,46.81368055555555
0.4309495189885587,0.07083521332677871,0.36639269795534596,60.781875,61.914791666666666,60.12395833333334,60.94020833333334
0.19793701246865497,0.09655520282199072,0.47632615812859913,33.238125000000004,37.44208333333333,44.929375,38.53652777777778
0.43245886363624,0.09479802357529116,0.17362655194916687,38.01020833333333,43.317708333333336,39.72,40.34930555555555
0.15476120890993517,0.08175170227022438,0.23977872510985543,52.33416666666667,53.320625,53.687916666666666,53.11423611111112
0.4680002645029808,0.0696070212125091,0.14830643333866095,63.26354166666667,59.97145833333334,60.378750000000004,61.20458333333334
0.23466535205371175,0.05104734634986935,0.4110083835462592,72.115,73.03645833333333,71.16604166666667,72.10583333333334
0.33118388955050054,0.0845754828305093,0.42633555890627506,48.44041666666667,50.238749999999996,50.16791666666667,49.61569444444444
0.2281444232223171,0.03762069388376549,0.016619844604958467,86.2025,87.95625,86.66875,86.9425
0.4642690548516825,0.08643595256250325,0.11608349837039067,48.524791666666665,51.25875,48.16916666666667,49.317569444444445
0.19842250310275494,0.0933425481051729,0.3920122873224948,42.102291666666666,38.88708333333334,36.32395833333334,39.10444444444445
0.3480422036614703,0.04927196851521437,0.04749583611451236,73.86083333333333,75.15666666666667,72.05812499999999,73.691875
0.14083527348991792,0.0369196263920253,0.3700414961624959,77.98145833333334,77.91458333333333,78.84479166666667,78.24694444444445
0.19586761064268665,0.017015170431321548,0.001392370399036058,90.398125,93.60020833333334,90.17333333333333,91.39055555555557
0.03366462543914073,0.07240343378921045,0.08245582975121007,60.256875,58.352916666666665,59.431250000000006,59.34701388888889
0.3267388062340325,0.03824587726397484,0.4721803393326816,77.87520833333333,77.01708333333333,76.36125,77.08451388888888
0.09898471970237943,0.05584194995970613,0.3991587362604103,70.25645833333334,70.93416666666667,69.93875,70.37645833333333
0.4635406090949173,0.020247109372128813,0.41804426824121116,85.26895833333333,85.87729166666666,83.66416666666666,84.93680555555555
0.31238125921195736,0.05109397471341892,0.27807912799070844,72.94770833333334,72.16208333333334,73.08604166666667,72.73194444444445
0.19632847416514715,0.0496213998465877,0.25292160783009304,73.92583333333333,72.80624999999999,74.568125,73.76673611111111
0.12108196156753565,0.07917243800424267,0.05107431961942088,57.763333333333335,54.620000000000005,54.71958333333333,55.70097222222222
0.17982996516537986,0.01466437719969943,0.3562129929799739,86.19541666666667,87.140625,86.28104166666667,86.53902777777778
0.3883596909597486,0.08813382836734927,0.17923676575762,43.289791666666666,49.69020833333334,49.44,47.473333333333336
0.35475035518957676,0.05663219243789787,0.2393273766784081,68.94,68.34854166666666,70.855625,69.38138888888888
0.20180970166729956,0.010622127732219723,0.13883395463418186,87.406875,86.30041666666666,87.51416666666667,87.07381944444444
0.30574277345279965,0.09956849266161888,0.1512211500853607,33.694375,38.000416666666666,34.27229166666667,35.322361111111114
0.4491774627477275,0.07090938853737609,0.11014665185737349,58.880624999999995,60.55729166666667,62.62395833333333,60.68729166666666
0.21743213623863417,0.09901347364291296,0.06687186537179396,30.4,35.91416666666667,39.83625,35.383472222222224
0.24628674846046023,0.01511465122601099,0.2482703180760335,85.90083333333334,85.58895833333334,84.94916666666667,85.47965277777779
0.1663634637805399,0.07857908870282071,0.4792629077882753,53.45958333333334,55.94104166666667,53.395625,54.265416666666674
0.24699943096226284,0.042993678030383564,0.10719509431477126,77.12354166666667,74.97666666666667,76.51395833333333,76.20472222222223
0.30882358531303244,0.010446981907709086,0.47456032139175935,87.40916666666666,87.934375,87.51208333333334,87.61854166666667
0.4693746812680028,0.05634961723123125,0.4618547089796941,69.695625,69.125,69.30958333333334,69.37673611111111
0.45892711106810513,0.07988248853917439,0.26306197946747945,50.09916666666666,52.64666666666666,52.917291666666664,51.88770833333333
0.29624415590577313,0.09826093550937365,0.35274207084275117,33.63791666666667,38.288333333333334,36.159166666666664,36.02847222222223
0.23080252253429034,0.05488410174942143,0.19445579135813013,69.71916666666667,71.018125,70.3275,70.35493055555555
0.13323440557974908,0.02074145459330037,0.12486812621825588,84.71916666666667,84.54354166666667,84.51791666666666,84.59354166666667
0.05872942307203238,0.018308598965127588,0.00679178436436273,93.52791666666667,92.32124999999999,92.32333333333334,92.72416666666668
0.47395530362541133,0.09920126091327264,0.4523608926073336,33.68833333333333,44.064791666666665,41.78895833333333,39.847361111111105
0.3465669099220897,0.02357204139894802,0.37553705915814334,82.61770833333333,82.32625,82.23125,82.39173611111111
0.4872480114718125,0.002205066129441069,0.326634956770002,89.84124999999999,89.38000000000001,88.59895833333333,89.27340277777778
0.28396425688271676,0.026294872116635705,0.45274099882208085,82.80333333333333,83.614375,82.75854166666666,83.05874999999999
0.4808801229236825,0.07685901073778229,0.2018984691316122,54.374583333333334,58.32041666666667,56.928749999999994,56.54125
0.020985905904622848,0.020957629269919342,0.3185360569527302,83.92291666666667,84.60041666666666,83.49833333333333,84.00722222222221
0.14577368024824378,0.011630088821436936,0.2379256614954936,87.00375,86.79,86.89479166666668,86.89618055555555
0.16634339371806,0.04066320857288949,0.17556683812168783,75.92687500000001,77.29770833333333,76.62375,76.61611111111112
0.38111562993238535,0.09166005651099955,0.1985511764795438,44.91791666666667,38.76916666666666,40.024166666666666,41.23708333333334
0.14764637282271503,0.08997960170778285,0.4360682751140408,42.38791666666666,42.5925,44.600625,43.19368055555555
0.2797093982556235,0.005428076490562883,0.31544128735339527,88.30125,89.20145833333333,87.71,88.40423611111112
0.3389550404911245,0.0256638736896877,0.1193480749593217,82.50791666666667,82.76854166666666,82.34125,82.53923611111111
0.30529664864242884,0.08475733364684707,0.13973898202806367,48.477916666666665,49.178333333333335,51.32395833333333,49.660069444444446
0.06202053740971947,0.03750631588639052,0.0016917407971727694,88.09125,85.34041666666667,83.80520833333334,85.745625
0.005220596511528119,0.02619091416136994,0.36283717458283604,76.43979166666666,73.44166666666668,74.28104166666667,74.72083333333335
0.149723878508092,0.020830500484065397,0.029273194731283148,85.11729166666666,85.13541666666666,86.41479166666667,85.55583333333334
0.22778489557611048,0.09431904721280718,0.1758599778301304,37.58770833333333,44.328125,44.516041666666666,42.14395833333333
0.36071919220409326,0.0435012495140404,0.16995077710064305,75.66208333333333,74.86812499999999,75.23770833333333,75.25597222222221
0.32980829806642775,0.01983860489224062,0.15713356671065093,85.51916666666666,83.65645833333333,84.22854166666667,84.46805555555555
0.48150146363815216,0.06951446023010953,0.007075900622596831,88.50229166666666,83.011875,85.29770833333333,85.60395833333332
0.21310533765495027,0.006726731013402732,0.18262399682812075,88.63104166666666,87.731875,87.44062500000001,87.93451388888889
0.24301421504131576,0.09538373564054714,0.14479646375467498,35.09229166666666,37.59604166666667,36.970416666666665,36.55291666666667
0.21573294684442618,0.05400430428620641,0.06632384224951454,71.61208333333333,71.15645833333333,71.89479166666666,71.55444444444444
0.4749219890099719,0.0064355339756958065,0.13006437126272158,88.751875,88.75145833333333,88.68645833333333,88.72993055555555
0.12581528517831508,0.05745914784401621,0.31943168460939025,68.63541666666667,69.15249999999999,68.45833333333333,68.74874999999999
0.3588082493934651,0.0021338571826794886,0.46138313903769346,89.53583333333334,89.911875,89.16020833333333,89.53597222222221
0.48465976570518293,0.0220558748713654,0.07776551921025371,85.09458333333333,83.36333333333333,84.62604166666667,84.36131944444445
0.06730880411201351,0.02361651317618473,0.030223158020573626,83.97708333333334,84.28458333333333,82.98104166666667,83.74756944444444
0.3580369561316672,0.05602568546184497,0.40538793039285625,67.65958333333333,70.27375,70.16395833333333,69.36576388888888
0.367862793105808,0.07669305588164889,0.3862459463781125,54.17833333333333,54.383125,57.38854166666667,55.31666666666666
0.4918274076215648,0.09816723785341269,0.3211389475003061,37.15895833333333,37.43416666666667,34.30854166666666,36.300555555555555
0.06654257735149183,0.04395435761015744,0.11375757397102981,76.3825,76.19354166666666,75.60125,76.0590972222222
0.469251034491883,0.028850476882738486,0.19569653447275914,81.518125,81.24645833333334,82.13729166666667,81.63395833333334
0.11166615403555108,0.09055595516120271,0.3855192748814796,40.184999999999995,47.74208333333333,48.196041666666666,45.37437499999999
0.3370298191471358,0.029344235942999675,0.47477872250104186,81.71062500000001,82.17041666666667,80.175,81.35201388888889
0.06890052535340918,0.06766391118614513,0.4075645246795502,62.349374999999995,61.45104166666666,63.65625,62.48555555555555
0.4456271237509915,0.03877751487143477,0.45079912149191403,78.53583333333334,79.10125000000001,78.88291666666667,78.84000000000002
0.05243992401055109,0.052155087740464116,0.26412280740741967,72.13791666666667,72.888125,72.501875,72.50930555555556
0.09120190173011189,0.03996264403253222,0.3352580265795624,76.57437499999999,75.63562499999999,76.11166666666666,76.10722222222222
0.032384861535446785,0.09424321249746248,0.3994823742688945,39.97541666666667,42.59041666666666,36.20729166666667,39.59104166666666
0.09740152834696719,0.09011147361944227,0.473152149655224,42.829166666666666,46.23833333333333,40.46145833333333,43.17631944444444
0.33007236071346824,0.0461936660852064,0.36228883833244596,74.45083333333334,75.04645833333333,73.68979166666666,74.39569444444444
0.11220949702837424,0.01865091778908127,0.007121748566424058,94.54958333333333,94.73520833333333,94.75208333333333,94.67895833333334
0.3654380212621521,0.0391565685656194,0.36336538768015064,76.03541666666666,78.43124999999999,79.309375,77.92534722222221
0.4165322060143208,0.09493222444195352,0.17485691804191805,32.690000000000005,37.97875,38.93354166666666,36.53409722222222
0.04336518587624283,0.06862263881756861,0.19049909594403636,64.25770833333333,62.17104166666667,61.89958333333333,62.776111111111106
0.3836890182644246,0.031192000486737162,0.3114295494151499,81.18125,80.18041666666666,79.80208333333333,80.38791666666667
