k_coh,k_ali,k_col,coverage_seed_27,coverage_seed_729,coverage_seed_4913,average
0.05325802624273129,0.08444877930797644,0.3397458298852356,35.72354166666667,35.80104166666666,37.535833333333336,36.35347222222222
0.18338663070853367,0.04271278799671612,0.20490123734556692,73.42479166666666,73.63187500000001,71.846875,72.96784722222223
0.37495455100923053,0.02093148429429097,0.0953267421579646,84.02479166666666,84.16604166666667,83.36854166666666,83.85312499999999
0.12481339961588833,0.04270616422870648,0.45273653812187,72.170625,72.429375,72.80416666666667,72.46805555555555
0.319799714667187,0.09662035878586694,0.27183663113982454,28.379583333333336,33.30520833333333,28.836041666666667,30.173611111111114
0.4353692606620215,0.06619376702389046,0.030247050136270326,62.61375,60.00458333333333,63.05895833333334,61.892430555555556
0.2624537851179739,0.0955694801135955,0.3392418278620493,28.77958333333333,31.986041666666665,32.94541666666667,31.237013888888885
0.43720622354653643,0.04213034547138356,0.2763759520644392,73.64208333333333,72.330625,73.486875,73.15319444444445
0.061023888185178676,0.034742336788036746,0.01355412357885577,83.39937499999999,84.91729166666667,80.959375,83.09201388888889
0.11479003912994395,0.03838967226759202,0.06318250253920582,75.14645833333333,74.20291666666667,73.799375,74.38291666666667
0.4713532112801829,0.022883915918923692,0.3934101536985312,83.03895833333334,82.280625,81.82708333333333,82.38222222222223
0.24548166285711098,0.015338908870295287,0.20619542217727171,85.24395833333334,85.89395833333333,85.05291666666666,85.39694444444444
0.2675060010116407,0.09955354998856182,0.04440606614654452,29.310833333333335,30.082708333333336,27.843125,29.078888888888894
0.31712436962479296,0.06588319192228542,0.10641825100624241,57.094166666666666,53.295208333333335,56.8875,55.75895833333334
0.46143652470681124,0.07334701927587593,0.04857622665837097,49.511874999999996,55.5825,47.71479166666667,50.93638888888889
0.019777761893418955,0.014180045632646044,0.23079007762967413,85.91666666666666,86.19375000000001,85.899375,86.0032638888889
0.011239775879881508,0.031143228136463086,0.22050341809118656,77.49333333333334,77.00729166666666,77.225,77.241875
0.08187066917276437,0.03973857390370475,0.3487301527862687,75.20166666666667,75.699375,75.15020833333334,75.35041666666667
0.2282330659552365,0.05724216888329802,0.4178412309234206,64.21708333333333,63.063541666666666,63.403958333333335,63.561527777777776
0.4426588629541213,0.08508624343246385,0.09912299413538384,39.86708333333333,37.37583333333333,32.934374999999996,36.725763888888885
0.0150002770860036,0.06739337123396409,0.15041309340923026,51.21666666666667,51.16270833333333,51.29895833333333,51.226111111111116
0.08622829624915568,0.06462983316541598,0.4303980168134535,57.13270833333334,59.15604166666667,57.467708333333334,57.918819444444445
0.001246007752670475,0.02469999635621687,0.05066470716733995,26.429583333333333,27.189375,25.087291666666665,26.235416666666666
0.2052748393901636,0.030896109881790403,0.494242544406562,79.54875,79.16875,78.52354166666666,79.08034722222222
0.130816921620651,0.09375208572410795,0.09465542455957088,32.75479166666667,32.294583333333335,31.574583333333333,32.20798611111111
0.1967442582916793,0.07452701189413069,0.40344090507930486,51.780833333333334,48.121249999999996,50.21041666666667,50.0375
0.3605885393765273,0.04575351703139009,0.010909139405428925,83.16166666666666,83.38624999999999,84.95979166666666,83.83590277777778
0.35443624337366314,0.09571818683101498,0.28591972140016825,29.653125000000003,31.38479166666667,30.826458333333335,30.621458333333337
0.4864662232257369,0.04521203396771271,0.14835655604996217,72.16145833333333,70.97604166666667,72.41479166666667,71.85076388888889
0.24856434601379424,0.08891177068361417,0.16107743989480106,34.728750000000005,31.53708333333333,36.083958333333335,34.116597222222225
0.011563407087768984,0.07804872805728658,0.13961202926756894,28.642083333333336,32.49604166666666,30.311666666666664,30.48326388888889
0.44800387942370107,0.03027609300636032,0.4814109304184863,79.74729166666667,79.31458333333333,78.48604166666667,79.18263888888889
0.4583851588943103,0.04414387906344323,0.18492996363143066,72.84020833333334,71.11020833333333,71.81,71.9201388888889
0.3675869571639148,0.08108393015901011,0.36614505918620716,44.095625,44.09166666666667,39.14791666666667,42.44506944444444
0.005671149537258169,0.03776629539112086,0.3375199550513977,33.388125,33.517291666666665,29.739166666666666,32.21486111111111
0.4719953587955196,0.08950072312388827,0.425772047467664,33.674375,33.580416666666665,35.985,34.413263888888885
0.07066985344507232,0.027836548145187615,0.34220342699566825,80.206875,79.54541666666667,80.158125,79.97013888888888
0.15904459612212746,0.08513890429404908,0.06575070945899586,45.20583333333333,37.73833333333334,35.939375,39.62784722222222
0.14457231545406396,0.03383118467164505,0.25096546450457013,78.02770833333334,78.93395833333334,77.85,78.27055555555556
0.3784275396641473,0.06133791699308208,0.26419521096098203,61.424375,58.05708333333334,61.09645833333334,60.192638888888894
0.10153528387251587,0.05712449691271664,0.2034938546717378,62.96458333333334,63.545833333333334,61.66270833333334,62.72437500000001
0.07336471526663979,0.03170376329834106,0.46610754970852747,79.55020833333334,77.87125,77.41666666666667,78.279375
0.11996004384173459,0.037936600196304696,0.12685481278212207,75.971875,74.7125,75.15854166666666,75.28097222222222
0.26684502998396525,0.05367795295731518,0.017136067700114943,80.81041666666667,77.19979166666666,78.24729166666667,78.7525
0.4699721136641503,0.0004120882365561629,0.3761090307850972,90.72604166666667,89.95583333333333,90.09041666666666,90.25743055555556
0.04951108257908199,0.04439416416213309,0.2918354753905319,70.97666666666666,71.08020833333333,71.68020833333333,71.24569444444444
0.21414075104247615,0.05217727749026011,0.30460481465957717,67.940625,68.51729166666667,67.296875,67.91826388888889
0.02464444586157377,0.09686755262241431,0.14907944740024642,34.06791666666666,30.619166666666665,34.63916666666667,33.10874999999999
0.18633398004053486,0.047775524682685006,0.23992726721122848,69.90979166666666,70.24249999999999,67.22749999999999,69.12659722222222
0.05199072100472779,0.08889272891275078,0.07934862449080471,33.819583333333334,37.823541666666664,33.11354166666667,34.91888888888889
0.06785651619955435,0.042193889632844706,0.36257721302023654,71.52208333333333,72.60729166666667,73.73791666666666,72.62243055555555
0.37643849098384646,0.09011898740510424,0.053229405070959634,33.060833333333335,32.91041666666666,32.70166666666667,32.890972222222224
0.0751008532156412,0.003740916736735267,0.13058215438412268,89.13916666666667,88.86333333333334,89.37875,89.12708333333335
0.22617042819283006,0.074964669671902,0.03728048971321013,52.990208333333335,51.94541666666667,51.598958333333336,52.17819444444444
0.012475113543588656,0.023120860834915748,0.13032358944406314,81.07666666666667,81.40770833333333,81.16624999999999,81.216875
0.49458368683242093,0.061536480235432234,0.29211747833187823,60.265,59.946875,62.854791666666664,61.02222222222222
0.4124201160166753,0.02462893496185129,0.20448511631779576,80.79041666666666,81.60729166666667,81.18520833333334,81.19430555555556
0.466260934806871,0.05651412829618699,0.1841720899795043,65.74604166666667,64.96875,64.36979166666667,65.02819444444445
0.11578829846145033,0.08208527994064654,0.26297011908397167,45.44375,38.28854166666667,36.902499999999996,40.211597222222224
0.11977205798432439,0.06476124680965421,0.04085210592652916,58.40333333333333,57.39875,60.950625,58.91756944444444
0.1568084230276039,0.07443887166269188,0.1343832702933786,51.30291666666666,45.545625,45.57208333333334,47.47354166666667
0.18490758788105094,0.07123108251188558,0.18198653250725683,49.86229166666667,50.99395833333333,50.89979166666667,50.585347222222225
0.1921270130115698,0.00867948708577928,0.03754569075650804,89.04541666666667,88.10249999999999,88.30833333333334,88.48541666666667
0.37716216365377186,4.068412076522199e-05,0.05484847734007464,91.08458333333334,90.05666666666666,90.16458333333334,90.43527777777778
0.23308510186530385,0.01739999890813858,0.49157673307108796,84.79458333333334,84.95895833333333,85.15208333333332,84.96854166666667
0.3154096434427294,0.08026246431172032,0.31793955582113115,44.678125,41.339375000000004,44.10145833333333,43.37298611111112
0.41086991406620005,0.09117240897294873,0.052161135911435175,36.163333333333334,34.575208333333336,32.043749999999996,34.26076388888889
0.21134071684711297,0.012172319291623003,0.29572647821398695,86.68791666666667,86.53,86.31625000000001,86.5113888888889
0.2046264622551639,0.03199464659050818,0.4650213796041921,77.61083333333333,78.706875,79.07229166666667,78.46333333333332
0.3997511972346606,0.06810432887069998,0.05000928984260561,57.80166666666666,57.21645833333333,53.04791666666666,56.022013888888885
0.2444427660657495,0.053498263121084,0.4344167650131183,67.338125,65.25770833333333,63.677499999999995,65.42444444444443
0.22136391414883883,0.09073755579311049,0.40057352733375584,30.987708333333337,33.602916666666665,34.0475,32.879375
0.06721173275899983,0.02782859194488312,0.1274700891577089,80.83229166666666,79.98333333333333,79.15416666666667,79.98993055555555
0.22114344685608778,0.05375631242687733,0.018714323544411438,73.88583333333332,75.93645833333333,75.26937500000001,75.03055555555555
0.016840045480548738,0.06277211346419674,0.452163071039238,59.05083333333333,58.11020833333333,55.444375,57.53513888888889
0.11899659622834324,0.07292763614604907,0.31712327157882575,50.12,48.53854166666667,52.30520833333333,50.32125
0.19737428290032322,0.011553115135794446,0.42709809433768336,87.44541666666666,87.20458333333333,86.729375,87.12645833333333
0.19904806332743635,0.09339946150986578,0.4481272491026835,34.13291666666667,30.926875,30.102291666666662,31.720694444444444
0.36685153959526656,0.053884943753089325,0.3243562174038015,66.898125,67.68083333333334,66.14541666666666,66.908125
0.14208212359508127,0.07376661926966051,0.0031352030871708014,75.46666666666667,80.785,73.42999999999999,76.56055555555555
0.35269795383329244,0.02013756149569449,0.005163791016757346,93.075625,93.701875,93.30604166666666,93.36118055555555
0.45706692462685816,0.06129191475764524,0.4985354195354333,60.834583333333335,63.93145833333334,62.28958333333333,62.35187500000001
0.34334442651437913,0.002744175948449168,0.08740629198397365,90.0325,89.75833333333333,89.86791666666667,89.88625
0.41148409755037296,0.0006415902259105711,0.3984907102766131,90.65666666666667,90.60729166666667,90.46354166666667,90.57583333333334
0.2746737791077797,0.04503110316829,0.05149333553151869,71.39708333333333,71.12729166666666,72.22708333333333,71.58381944444444
0.216267418765072,0.08486881089839962,0.46624333736632684,39.64145833333333,38.518541666666664,33.995625000000004,37.38520833333333
0.1780040034550227,0.0008361744376435333,0.34950502542919076,90.60854166666667,90.61958333333334,90.255,90.49437499999999
0.18866481341372754,0.05234988748988767,0.03178442796550468,70.04625,70.29062499999999,69.10374999999999,69.81354166666667
0.1711490145156821,0.0005633469230462484,0.27590027659644534,90.62479166666667,90.61458333333333,89.54604166666667,90.26180555555555
0.004258976345994481,0.06873665469469668,0.39183111869502796,23.88875,25.31125,24.071041666666666,24.423680555555553
0.05397814946074414,0.09228901404989928,0.06885770598592666,40.624583333333334,34.55645833333333,32.119166666666665,35.76673611111111
0.2947140634272918,0.04029228168573867,0.4624659893456787,74.76395833333333,74.08166666666666,73.34666666666666,74.06409722222223
0.02239443745676528,0.08377502876855336,0.40909941021367396,44.598333333333336,36.835208333333334,42.69958333333334,41.37770833333334
0.28692119035785074,0.07497286109381467,0.3403400978286912,47.865,50.509375,48.251041666666666,48.87513888888889
0.38455710164488877,4.44470964372834e-05,0.395375473839183,90.56645833333333,90.2675,90.76458333333333,90.53284722222223
0.46465211832444764,0.09363259479732654,0.08463417993609296,29.564791666666668,31.539583333333333,34.156666666666666,31.753680555555558
