k_coh,k_ali,k_col,coverage_seed_27,coverage_seed_729,coverage_seed_4913,average
0.33285291953841245,0.09701423901929891,0.3997015529789023,15.461875,17.27520833333333,13.927083333333334,15.554722222222223
0.08127009195328,0.01670145902125143,0.01306740907496523,51.627500000000005,49.91520833333333,47.2325,49.59173611111112
0.4611580927012228,0.03876606607930005,0.311936212904571,27.009375000000002,28.78291666666667,30.762083333333333,28.851458333333337
0.37843081343369184,0.005245766497478055,0.12354542209693814,52.50395833333334,49.594375,48.488125,50.19548611111111
0.3094177237710192,0.0928469676577397,0.35697165984606477,17.730208333333334,15.727083333333333,15.115625,16.19097222222222
0.3448803893863207,0.0338715303899193,0.340906524446861,33.1225,32.25395833333333,29.090208333333333,31.48888888888889
0.27124023010645676,0.09433503848537717,0.499222623123094,16.462083333333332,16.853125,14.541666666666666,15.952291666666666
0.20086811394058768,0.00619432167248315,0.05066128779372925,50.556250000000006,50.38541666666667,52.098958333333336,51.01354166666667
0.14994979519958318,0.04344583619574675,0.11989834847812542,24.40375,24.48125,23.26020833333333,24.048402777777778
0.44395086360565933,0.08011087290457035,0.4508399128268827,16.589375,18.905833333333334,15.850624999999999,17.11527777777778
0.41199676658696227,0.0706897837778506,0.21871481376498153,17.657083333333333,19.553124999999998,16.485625000000002,17.89861111111111
0.12710518817301336,0.005821927395444871,0.2926760981281886,50.14145833333333,48.28520833333334,49.956875000000004,49.46118055555556
0.1633791557129643,0.005458583499399594,0.13757531980492937,51.57541666666666,50.431250000000006,51.2175,51.07472222222222
0.34799001783506267,0.0717803731938603,0.39103733597458723,17.738333333333333,19.130625000000002,15.587708333333333,17.485555555555557
0.4431988195298114,0.08859211006005008,0.2622583121850095,15.944791666666665,17.056874999999998,15.133333333333333,16.044999999999998
0.10823051501374881,0.08042933624144576,0.36361613336284987,16.576666666666668,17.29083333333333,15.491666666666667,16.453055555555554
0.17861213286869498,0.04556896538475698,0.34478169722121177,23.493958333333335,26.312291666666667,21.727083333333333,23.844444444444445
0.23775852170895168,0.08220654839670898,0.059542755484977006,16.52166666666667,16.990208333333335,16.37,16.627291666666668
0.2978337452156308,0.004394281200949124,0.3624279869214326,51.54020833333334,51.28729166666667,51.0775,51.30166666666668
0.05201527253020355,0.06781971582264382,0.07574822611542187,18.883958333333332,18.394375,15.775,17.684444444444445
0.4908506410559053,0.06434322258585018,0.46737372705745633,20.12125,18.59,19.533541666666668,19.414930555555557
0.019436473775037877,0.04452338454211283,0.024688224489815003,23.10291666666667,23.723541666666666,20.728541666666665,22.518333333333334
0.23693807375757464,0.07551415417127358,0.4977766767074241,16.444791666666667,18.87875,15.368958333333332,16.8975
0.46702065411506016,0.01574688784356404,0.019525595530790196,47.276875000000004,46.5975,48.15479166666667,47.34305555555556
0.10586283967433446,0.009018770696975242,0.12579949970096505,49.866458333333334,50.3,48.61229166666667,49.59291666666667
0.3437739981183101,0.07332299605162564,0.01842815257805913,17.621458333333333,19.469791666666666,19.939375000000002,19.010208333333335
0.21316338507132793,0.04505059595679137,0.3477324860327614,24.175,29.773125,24.085208333333334,26.01111111111111
0.26180918959603666,0.06064614696781108,0.4284325176895349,20.238958333333336,19.594375,16.506874999999997,18.780069444444447
0.20888189280528857,0.08264411554387285,0.41417904724449195,16.566458333333333,16.750416666666666,15.203125,16.173333333333332
0.038706846275742446,0.09998384609660275,0.13449358560430336,16.591458333333335,16.995833333333334,13.905624999999999,15.830972222222224
0.4945505760639363,0.0848771343085715,0.42085853111249544,15.779583333333333,17.085416666666667,15.492916666666668,16.119305555555556
0.04747054424315367,0.022765025495040305,0.023674854600959083,43.1025,42.843125,41.521458333333335,42.48902777777778
0.47719418358581933,0.0002835760051562164,0.39822501430089136,50.510625,52.10083333333333,49.59729166666666,50.736250000000005
0.01887327409054651,0.0026096425892272236,0.41132896974092964,52.021458333333335,48.92125,50.210625,50.38444444444445
0.14725899037710494,0.040265497572526655,0.32684257656334853,27.078124999999996,25.472916666666666,22.050625,24.86722222222222
0.1098349552526322,0.06440922591296913,0.3627104894308793,22.081875,18.167291666666667,16.734166666666667,18.994444444444444
0.16201992956481226,0.08909346121872228,0.01684971052485762,22.461458333333333,23.9675,25.374583333333334,23.934513888888887
0.38518925079804156,0.09044181628265531,0.041869297708710174,15.321250000000001,17.125,14.282291666666666,15.576180555555554
0.011523875792813776,0.008683655277678037,0.2925833029769754,50.079166666666666,42.67375,45.09854166666667,45.95048611111111
0.3465036363066657,0.08524656396542894,0.4229994967607745,16.40625,17.089583333333334,14.986041666666667,16.160625
0.276931945769676,0.01589417598464633,0.34849658237107006,48.70729166666667,43.11,46.21208333333333,46.00979166666667
0.09769343291438237,0.09094559934808671,0.30053688527064887,16.400833333333335,15.664791666666666,14.144166666666665,15.403263888888887
0.3411867310673354,0.001365100371439143,0.1598932128673327,48.92770833333333,51.562083333333334,49.57895833333333,50.02291666666667
0.19817024906906594,0.03805596931439092,0.3641994202384834,29.23791666666667,29.977916666666665,26.270208333333333,28.49534722222222
0.28825051542222185,0.09241954853444846,0.036586119329258204,16.634166666666665,15.528541666666667,14.121458333333333,15.428055555555554
0.22875583407638905,0.07461450631623166,0.21872743809447115,16.848541666666666,17.386875,15.117916666666668,16.45111111111111
0.4279004729702638,0.05044620864916227,0.32573433704970906,20.665208333333332,23.161875000000002,18.64770833333333,20.824930555555554
