num_boids,k_coh,k_ali,k_col,coverage_seed_27,coverage_seed_729,coverage_seed_4913,average
50,0.1415518733797062,0.03458170333429763,0.07508293679966582,68.68666666666667,68.44291666666666,66.70937500000001,67.94631944444444
50,0.34193580549801794,0.0885639252533095,0.4049534320250883,31.070208333333333,31.534166666666668,30.537291666666665,31.04722222222222
50,0.08661369150553622,0.06303933980022557,0.3516233894527829,51.0575,52.49645833333333,50.26541666666666,51.27312499999999
50,0.31236250708664764,0.08248536016613867,0.09658122324702217,33.9225,32.931875,32.865625,33.24
50,0.21602617955481923,0.034701639049920074,0.25400800475026064,68.030625,68.35395833333334,69.05895833333334,68.48118055555555
50,0.4310901463751004,0.0956997427536585,0.06067767165959548,25.257291666666664,28.764374999999998,27.379583333333336,27.133750000000003
50,0.1969437371557311,0.03282827338260035,0.48850866736662957,70.33416666666666,68.63291666666666,68.77375,69.24694444444445
50,0.2602988172668822,0.027193678833180704,0.1344208827392973,72.09958333333333,70.89270833333333,72.59958333333333,71.86395833333333
50,0.296629223242911,0.08277325793269046,0.11608472506646905,34.60520833333333,32.94833333333334,33.87979166666666,33.81111111111111
50,0.47344077924161243,0.015638002943599107,0.4743138128511275,75.89791666666666,76.30645833333334,76.82062499999999,76.34166666666665
50,0.13963129072052521,0.03210481352609351,0.36018135918051486,69.43729166666667,67.69375,69.35895833333333,68.83
50,0.3017413670534643,0.08357407131779981,0.4248638125071882,34.409375,32.2425,34.60458333333333,33.75215277777777
50,0.46493903231711703,0.042587190081701844,0.33824278650376366,65.08375,63.42354166666667,63.579166666666666,64.02881944444444
50,0.4356269799017145,0.0342624855551068,0.48324693215474235,67.643125,69.17333333333333,67.93666666666667,68.25104166666667
50,0.4273469071292128,0.0056877842795770685,0.3767425066214809,79.37729166666668,79.03,79.253125,79.22013888888888
50,0.11132599231156187,0.05885016469941634,0.4751586936654845,50.716249999999995,51.806875,50.02229166666666,50.84847222222222
50,0.07814710560511073,0.03415879014839333,0.4621430821347182,68.91708333333332,67.62625,68.32520833333334,68.28951388888889
50,0.3149420206302759,0.014019113926509043,0.25340402719642807,76.92604166666666,76.115,76.10770833333333,76.38291666666667
50,0.2506606436850352,0.044723561108236914,0.2205772890396413,62.72416666666667,62.65979166666666,63.26479166666667,62.88291666666667
50,0.01849730877826744,0.0996675126651182,0.03135315173987152,24.769375,23.291875,24.58625,24.215833333333336
50,0.4626552033049889,0.06194343094674198,0.33066641928036805,52.251666666666665,51.00479166666667,50.134791666666665,51.13041666666667
50,0.030544567392384425,0.04085453132524413,0.021166416631202722,61.84208333333333,56.12958333333333,60.134791666666665,59.36881944444443
50,0.18048056272721597,0.0842252944444675,0.39595591594522556,30.34104166666667,34.39958333333333,32.13458333333333,32.29173611111111
50,0.4140163754380295,0.031036872223594136,0.3625912623683329,71.28770833333333,69.98479166666667,71.02729166666667,70.76659722222222
50,0.2232694509552678,0.007232263846562614,0.32475070467665773,79.64854166666666,78.105,78.79,78.84784722222223
50,0.29764128309578436,0.0878645563582184,0.05533588115249555,31.54958333333333,33.03875,28.261666666666667,30.95
50,0.304895408038029,0.07611044968206207,0.49295739604738037,41.873958333333334,38.91854166666667,37.49375,39.42875
50,0.4754496578207483,0.016875290054262682,0.33893374676410454,75.63875,75.46916666666667,76.34666666666666,75.81819444444444
50,0.20584006882344175,0.09296267709184769,0.11240101271300934,27.266458333333333,28.753541666666667,30.42020833333333,28.813402777777778
50,0.18291179020765364,0.007770189021996621,0.49666716490346047,78.99208333333333,79.000625,78.95875,78.98381944444445
50,0.1193539001297178,0.024803257068023245,0.18363966416066635,73.674375,72.05395833333334,72.721875,72.81673611111111
50,0.24944174201136304,0.07904605753813121,0.12544421757809343,38.142916666666665,38.435,34.863749999999996,37.14722222222222
50,0.07135788259062109,0.01953075441910969,0.23129499298643852,76.05145833333333,75.68020833333333,74.8,75.51055555555554
50,0.12567013468644816,0.07656950955492046,0.13482669905048705,40.141041666666666,38.56520833333333,38.965624999999996,39.223958333333336
50,0.29665761543797103,0.05553332044124934,0.013214744370717624,77.253125,76.6375,75.864375,76.585
50,0.34975291058863156,0.08116729516828863,0.11509455151997738,35.17541666666666,34.545625,38.002916666666664,35.90798611111111
50,0.47568635677074295,0.03872715712577758,0.026090386824646428,65.65979166666666,66.07125,67.20458333333333,66.311875
50,0.09924548399199212,0.023212621525569223,0.2740208937693948,73.61416666666668,72.905625,72.87291666666667,73.13090277777779
50,0.34566946443867963,0.018905713000524873,0.47909921304316405,75.69624999999999,74.49333333333334,75.05666666666667,75.08208333333333
50,0.3630645362039285,0.04204169563897212,0.09874786501013982,65.89083333333333,63.64083333333333,64.52416666666667,64.68527777777778
50,0.19211730462347215,0.07048033749724587,0.2144672208043975,43.267291666666665,41.61958333333333,43.94979166666666,42.94555555555555
50,0.09624264655757192,0.04774650644165608,0.14942045362831985,61.272499999999994,60.97270833333334,62.761250000000004,61.668819444444445
50,0.3458891333907635,0.08504952276050248,0.2669950682594221,29.931875,35.144375,32.88395833333333,32.65340277777778
50,0.26136996324787115,0.07782116610578943,0.4362473824863324,39.066250000000004,38.168125,36.104375,37.779583333333335
50,0.26128224060345623,0.08648946735023046,0.45612509611808116,30.232291666666665,35.5125,33.19583333333333,32.98020833333333
50,0.00647658388158423,0.03902516336836376,0.4006109101044968,46.92729166666666,40.924166666666665,45.641666666666666,44.49770833333333
50,0.1521827146765644,0.022877168369770495,0.21309903341005415,73.79,72.93375,73.76729166666667,73.49701388888889
50,0.4623195117360121,0.001367980363708532,0.4944974048254155,79.44416666666667,79.88875,79.95354166666667,79.76215277777779
50,0.43076026425734526,0.08559804713978292,0.3019589781634647,32.714375000000004,31.667708333333334,29.581458333333334,31.321180555555557
50,0.14677073736835172,0.07040231845122749,0.29865150936199886,41.602291666666666,43.763125,37.962291666666665,41.10923611111111
50,0.24354624954984105,0.03468885475677654,0.1517937198535294,68.46541666666667,68.29041666666666,68.34416666666667,68.36666666666666
50,0.12317379449746674,0.03565057420112847,0.3021715415713903,67.92520833333333,68.769375,68.31104166666667,68.33520833333334
50,0.2900125211367054,0.04175883063180519,0.08973468013613173,65.00333333333333,62.30104166666667,65.46520833333334,64.25652777777778
50,0.09176438012699922,0.026714255618560435,0.48236987467462744,71.94520833333333,71.31916666666666,72.04,71.768125
50,0.20121850036625116,0.013353692168649879,0.37847907112876217,77.96479166666667,76.31041666666667,77.09666666666666,77.12395833333333
50,0.2770895021872271,0.01648845035512082,0.2862989959740733,76.48895833333333,74.97333333333333,76.04020833333334,75.83416666666666
50,0.48934802720894655,0.011578890325004754,0.16583664675856374,77.21416666666666,77.35125000000001,77.74145833333334,77.435625
50,0.14110528693085606,0.08054126558416035,0.4000004469209226,35.998958333333334,36.775000000000006,32.834375,35.20277777777778
50,0.3278552072397333,0.009778247713217482,0.40556505341233035,77.81625,78.18041666666666,77.95604166666666,77.9842361111111
50,0.2901596484095277,0.08564842791634536,0.1634113799835129,30.209166666666665,32.930416666666666,32.52458333333333,31.888055555555553
50,0.37233924294211174,0.013655184546370536,0.17559541699018705,77.2775,76.75291666666666,77.36687500000001,77.13243055555556
50,0.37419479115269483,0.09392849398049655,0.22946560968878382,30.255,28.17541666666667,26.079583333333332,28.17
50,0.4160311794561534,0.023418231783962542,0.15411583724131045,72.7975,72.96479166666666,74.10541666666667,73.28923611111111
50,0.07371151449541136,0.014292973095901296,0.3466848257207364,77.91375000000001,76.271875,76.485625,76.89041666666667
50,0.48388600452431374,0.08652202565495765,0.37598173111892763,33.02875,35.74125,31.723958333333336,33.49798611111111
50,0.2614132614609966,0.04056696673589179,0.4271273331332009,66.66791666666667,65.72791666666666,65.48395833333333,65.95993055555556
50,0.3010846080380344,0.043996063039832056,0.02733542363451591,65.028125,65.82625,64.92458333333333,65.25965277777777
50,0.035493046673715056,0.046139708960385196,0.39216773122216203,62.87354166666667,61.44,63.15333333333333,62.48895833333333
50,0.1782897343701101,0.018352310357259927,0.14719133814116364,74.78625,75.37395833333333,74.66874999999999,74.94298611111111
50,0.02833657271217055,0.020548553838650598,0.39350750784800664,74.61520833333334,74.05854166666667,74.74104166666666,74.47159722222223
50,0.20942886281546724,0.05150733587492922,0.08565969935082013,60.01875,58.962291666666665,56.87479166666667,58.61861111111111
50,0.4089089524590911,0.07900504789256874,0.17388459040349907,37.27041666666667,38.357708333333335,35.618125,37.08208333333334
50,0.4077140199206424,0.05219299429923779,0.33792823578995396,58.158541666666665,56.24583333333333,56.273125,56.892500000000005
50,0.31392795436296766,0.03980916322882466,0.0647651876616015,66.94250000000001,66.16708333333334,65.218125,66.10923611111112
50,0.3254152621358816,0.05116113388280618,0.46895664818121585,61.0425,57.55458333333333,60.158125,59.585069444444436
50,0.44465983085779653,0.09282332859955086,0.2747091199619692,28.54,26.526666666666664,28.633750000000003,27.90013888888889
50,0.4242200851935222,0.003963949156334668,0.20184871135260163,80.25979166666667,79.46395833333332,79.58354166666666,79.76909722222221
50,0.27064996950424197,0.05119173505789242,0.23391851506460898,57.619375,59.14958333333333,59.11958333333334,58.62951388888889
50,0.25389076311701586,0.0072184381514106225,0.12176611133839094,78.738125,78.85354166666667,78.38666666666667,78.65944444444445
50,0.4911341998110207,0.052370216930874604,0.053841056693723466,57.85145833333334,57.754375,56.619166666666665,57.40833333333334
50,0.19786854073152033,0.04665365371963133,0.21260644180616817,60.82395833333333,62.817083333333336,62.16229166666667,61.934444444444445
50,0.24527205115445805,0.08536066851245584,0.4523329884789432,30.956666666666667,36.74645833333333,30.871458333333337,32.85819444444444
50,0.30626878791155665,0.010292057685413736,0.1236705723207619,78.011875,77.38666666666667,78.60395833333334,78.00083333333333
50,0.12395667129249177,0.03254489899702332,0.24478570169262737,68.58229166666666,68.56458333333333,70.27166666666666,69.13951388888889
50,0.2827034062270137,0.019033090641436913,0.08096332992927069,73.99625,74.53562500000001,74.95479166666667,74.49555555555555
50,0.06401091524517888,0.006221618213727221,0.1162522010438578,79.35104166666666,78.81479166666666,79.190625,79.11881944444444
50,0.1047623509450124,0.09674598002409852,0.06720142578145832,29.172708333333336,28.765833333333333,24.88791666666667,27.608819444444446
50,0.13875379656961073,0.030934963650915373,0.28089751668599905,70.55583333333333,69.35979166666667,68.86625,69.59395833333333
50,0.4491257785509572,0.06172195018380203,0.0746953179341937,51.72854166666667,52.113125000000004,48.869375,50.90368055555556
50,0.29331247476181277,0.052550790078257685,0.46510080129670817,59.600624999999994,56.71229166666667,57.48708333333333,57.93333333333334
50,0.023253108002544487,0.034042984332208405,0.024506919285025075,66.25125,65.93416666666667,66.288125,66.15784722222223
50,0.4264241475780465,0.04918907700244599,0.3361739296178066,60.08520833333333,58.506458333333335,58.823125,59.13826388888888
50,0.18783661664528123,0.03447259306450935,0.07747039584844229,67.25729166666666,68.25854166666666,67.74979166666667,67.75520833333333
50,0.37676815837954947,0.03138803440274566,0.404400051943284,70.26895833333333,70.68270833333334,71.01416666666667,70.65527777777778
50,0.28608801280526636,0.018719108783859805,0.43420037603711187,75.06208333333333,75.62875,75.31520833333335,75.33534722222223
50,0.37260572142929543,0.047809078200517365,0.05984513937435676,60.27854166666666,61.11083333333334,58.70895833333334,60.03277777777779
50,0.1937636703717055,0.04441551319472579,0.38287799889252827,63.61895833333333,61.955416666666665,63.73,63.10145833333333
50,0.10144648372466736,0.025828980075565867,0.19695410798721852,72.27687499999999,72.97291666666666,72.89479166666666,72.7148611111111
50,0.38878408210362986,0.03905117631409421,0.3811379706301096,66.415625,65.71708333333333,66.41583333333332,66.18284722222222
50,0.2473086400479057,0.02649856860624259,0.036594973245880735,72.28416666666668,71.36520833333333,71.96625,71.871875
50,0.39838233205733814,0.016635820004628755,0.43560427543883434,75.50625,76.09770833333333,76.730625,76.11152777777778
50,0.14599775717898983,0.09036787000507612,0.016476393811471313,64.188125,64.47479166666666,63.518125000000005,64.06034722222222
50,0.0558089750530083,0.029135596306301106,0.2786173483954068,71.40041666666667,70.18833333333333,71.05729166666667,70.88201388888889
50,0.06642872236524644,0.047026613317938594,0.21661471518283404,61.48312500000001,61.739374999999995,61.085625,61.436041666666675
50,0.2778476118106285,0.02743576022317438,0.11039941460654368,71.1425,71.54916666666666,72.52520833333334,71.73895833333334
50,0.33165312866402086,0.06861472577960873,0.24787202322156904,47.734375,46.33291666666667,43.662083333333335,45.90979166666667
50,0.2857627796453281,0.05199038833139431,0.41215396233777246,59.19083333333334,58.973333333333336,58.5175,58.89388888888889
50,0.3601493926155405,0.07357088921001587,0.1734145061715942,41.537708333333335,38.62020833333333,40.225208333333335,40.12770833333334
50,0.2957110064570562,0.06489653524733084,0.05044667285876875,49.907916666666665,48.904583333333335,48.430416666666666,49.08097222222222
50,0.19660549965498264,0.06284599025976002,0.04103375727208858,51.578125,51.78729166666667,50.79375,51.38638888888889
50,0.2907012093169067,0.07008817272215037,0.44031195555121877,40.63458333333333,43.145,45.283125,43.02090277777777
50,0.4977766549782329,0.05320297131959339,0.2548055770776025,58.79208333333333,58.771249999999995,57.223333333333336,58.26222222222222
50,0.27353561872145005,0.06362722527584562,0.12827674380396348,47.539375,49.81,49.314166666666665,48.88784722222223
50,0.1430849604037771,0.0783040431704394,0.23474498494705115,36.001875,37.317499999999995,38.006458333333335,37.10861111111111
50,0.0351448780305722,0.04545661389741661,0.17557419142721853,62.07083333333333,63.38458333333333,62.27520833333333,62.576875
50,0.10811696364141338,0.0044109064462251385,0.46430146489791074,79.35541666666667,79.61125,79.484375,79.48368055555555
50,0.365272868242184,0.04509249063531304,0.15946801944249556,63.720208333333325,62.72125,63.452083333333334,63.297847222222224
50,0.1008728906669123,0.02742476742068456,0.2148496391956503,70.59166666666667,70.923125,71.36229166666666,70.95902777777778
50,0.3201576230215306,0.02201165475419216,0.4386413742261863,73.588125,74.20833333333333,74.47500000000001,74.0904861111111
50,0.2654365168728024,0.04169057299461887,0.06276725753954154,63.854166666666664,63.411458333333336,67.00562500000001,64.75708333333334
50,0.20865608454326606,0.025720341293048454,0.21624019622305946,72.40895833333333,72.75979166666666,72.70208333333333,72.62361111111112
50,0.46142973439664087,0.08691377940666967,0.030617930079325673,32.4425,30.37875,35.334375,32.71854166666667
50,0.33799694472261654,0.07460849269130283,0.21289113179289204,40.26208333333333,39.99854166666667,39.07145833333333,39.77736111111111
50,0.053610966573025,0.0679645009976404,0.242693214112901,45.57395833333333,42.95041666666667,44.41395833333333,44.312777777777775
50,0.3100556986147552,0.08382757239076884,0.4946413069908658,32.533541666666665,35.082708333333336,33.703125,33.773125
50,0.1346412840286283,0.08903916349756072,0.3845304706956878,32.193333333333335,29.457499999999996,28.773125,30.141319444444445
50,0.037126936312872505,0.05216527594767835,0.2318235778849465,57.55916666666666,58.63458333333333,56.41041666666666,57.53472222222222
50,0.25718504098167455,0.03951462989049309,0.4237795484772569,66.58854166666667,65.82645833333333,65.95854166666668,66.1245138888889
50,0.45843534699948724,0.02842817739796042,0.41027230829235223,70.37145833333334,70.89395833333333,72.10229166666666,71.12256944444444
50,0.4718469181339386,0.030411301189396334,0.1855064670425276,70.14520833333333,68.90625,70.51166666666666,69.85437499999999
50,0.22595926766236718,0.013432797132696895,0.05101401758626212,77.97625000000001,76.95104166666667,78.14604166666666,77.69111111111111
50,0.11255636430385896,0.08192836074574757,0.28503343647814644,33.781875,36.096250000000005,34.54541666666667,34.80784722222222
50,0.06249097104698792,0.040220821821244035,0.4515221543282234,65.31125,64.65645833333333,64.50520833333333,64.82430555555555
50,0.4407343501765925,0.0790485027496517,0.05027266217244347,39.98645833333334,34.32895833333333,36.509375,36.94159722222222
50,0.06097775978047465,0.06576889080257775,0.05840969048263667,50.09041666666667,44.39833333333333,49.70875,48.06583333333333
50,0.3328527652898226,0.0568003532413347,0.3731760128695696,55.28541666666666,55.61666666666667,55.919583333333335,55.60722222222222
50,0.1283395208173324,0.05346711765223355,0.41931535257694463,58.94229166666667,56.44229166666667,58.67854166666666,58.02104166666667
50,0.283941404692134,0.06292526575473888,0.12937856788199964,48.571875,48.421875,44.53104166666667,47.174930555555555
50,0.4581964905438823,0.02611498824216283,0.11937056895899845,72.90645833333333,72.06979166666667,71.92041666666667,72.2988888888889
50,0.4593622041128251,0.08953901870419642,0.2771799134006176,33.58291666666667,29.768541666666664,29.06416666666667,30.805208333333336
50,0.1621800998627655,0.08333922287530832,0.3399465570894138,33.229375,32.34166666666667,33.96708333333333,33.179375
50,0.18511841772736626,0.033155368564746816,0.3825730416498454,70.52729166666667,68.59041666666667,68.94166666666666,69.35312499999999
50,0.18306930823476886,0.03266523727229841,0.27890619135766387,67.71416666666667,69.12333333333333,70.24625,69.02791666666667
50,0.09674905293783959,0.009689631405426126,0.4474181515842396,78.21625,78.37666666666667,77.55791666666667,78.05027777777778
50,0.36305983722575574,0.08662903910052694,0.498389835882421,31.924166666666665,31.6025,31.021874999999998,31.516180555555554
50,0.12615325750192707,0.06416996346302896,0.04666703186968718,48.908541666666665,49.58833333333333,51.90291666666666,50.133263888888884
50,0.3325521935425005,0.0625655430100126,0.004775237051081294,78.42166666666667,79.54583333333333,77.27041666666666,78.41263888888888
50,0.27297394242334766,0.030595886025280006,0.4040486005476168,70.22375,70.536875,70.71895833333333,70.49319444444444
50,0.2551672671919788,0.039831516174549476,0.2847796159875949,66.92291666666667,63.39833333333333,65.553125,65.29145833333332
50,0.1023929409593341,0.04133087443035849,0.313861460977596,63.844791666666666,63.41770833333334,63.390625,63.55104166666666
50,0.4795156037291334,0.002857078372140043,0.19284054342536977,80.65791666666667,79.66208333333333,79.76062499999999,80.026875
50,0.19101729747661766,0.09353101764177457,0.4455178786075274,31.20625,30.313541666666666,26.726666666666667,29.41548611111111
50,0.4693606279429598,0.07709982358246686,0.043717131712124435,45.49666666666667,43.1875,38.38229166666667,42.35548611111111
50,0.48542231248438544,0.08203696678134792,0.14963439337036138,37.062083333333334,34.917500000000004,35.20166666666667,35.72708333333333
50,0.2284639198508714,0.0014665683894285353,0.4804874619271951,80.01333333333334,79.53645833333334,79.7425,79.76409722222223
50,0.2365101501707496,0.04045600927457819,0.1412384733508693,65.31895833333333,64.82083333333334,65.08166666666668,65.07381944444445
50,0.15169214111021517,0.03259607514052916,0.35131521506453756,69.67395833333333,69.01604166666667,68.48833333333333,69.05944444444445
50,0.1073187213770957,0.05879707866445916,0.3033411086429069,53.705625,53.468125,52.63020833333333,53.26798611111111
50,0.09319557573781961,0.06973361535212746,0.4319505925541678,44.6875,45.62020833333334,46.5325,45.613402777777786
50,0.4861013892561953,0.03536315881262774,0.47136380624264873,67.52583333333332,67.85979166666667,68.43104166666667,67.93888888888888
50,0.09110987605519094,0.019296913577615774,0.4263897933411658,75.47979166666666,74.748125,75.538125,75.25534722222221
50,0.48107491508031563,0.053740277844848916,0.006581835657922974,81.84645833333335,80.53854166666666,80.55770833333334,80.98090277777779
50,0.139136412383015,0.00825479420208637,0.36054023750772074,79.34770833333333,78.09479166666667,78.69104166666666,78.71118055555554
50,0.31831558629649387,0.03249136528007294,0.42183688651221535,69.19541666666666,67.729375,70.36312500000001,69.09597222222222
50,0.29466747522236225,0.0574572512740536,0.1888664289932771,55.05708333333333,54.3975,52.33854166666667,53.931041666666665
50,0.2134974564716573,0.08784947104628064,0.10375511408358734,31.536875,30.260625,28.93104166666667,30.242847222222224
50,0.49769654633368654,0.0951290206316352,0.2020457277281717,25.662916666666668,28.463958333333334,25.940625,26.689166666666665
50,0.24117639519291173,0.028780388630835166,0.28849845232966737,69.94979166666667,70.345,71.08791666666666,70.46090277777778
50,0.03654294880914466,0.03896738296145637,0.4859118950408766,66.03520833333333,66.29,66.51395833333333,66.27972222222222
50,0.19395536978000116,0.010198826604273193,0.41639073389477005,77.40895833333333,77.52145833333334,77.59354166666667,77.50798611111111
50,0.20058073896566897,0.06801808061284292,0.30860292508545534,47.08229166666666,45.15854166666667,47.049375,46.43006944444445
50,0.44812809144232113,0.052128195944565726,0.2559468310378722,60.20979166666667,58.468333333333334,56.591875,58.42333333333334
50,0.19614941589545598,0.033485897468016446,0.16691674606661094,69.46,68.8575,69.37124999999999,69.22958333333332
50,0.034673906987730374,0.03901497123923528,0.06404343216715447,66.323125,65.444375,67.34083333333334,66.36944444444445
50,0.28207277703016914,0.059423503559782424,0.46946612982839625,51.75895833333334,53.85124999999999,54.49375,53.367986111111115
50,0.3871108011825015,0.06206825288391657,0.2401810729715111,50.30020833333333,50.78208333333334,49.450624999999995,50.177638888888886
50,0.14111396294310197,0.08015508777005802,0.2521047201066684,35.30416666666667,37.593333333333334,35.482708333333335,36.126736111111114
50,0.42607172795146603,0.057346485245528225,0.1503569087437714,51.67958333333333,54.880208333333336,54.42812500000001,53.66263888888889
50,0.2248026374184065,0.0436941121936296,0.32170633473375077,62.22125,62.94916666666667,65.174375,63.44826388888888
50,0.2032890427276806,0.0658118651885304,0.18158322799801052,45.35958333333333,49.400625,45.498958333333334,46.753055555555555
50,0.1792782806763436,0.08921376195396806,0.21276540820531975,27.715833333333332,33.03854166666667,29.899583333333336,30.217986111111113
50,0.16659974194844673,0.09156429034097413,0.037692849428096364,30.594166666666666,30.14541666666667,29.036250000000003,29.92527777777778
50,0.2869604462805098,0.008688637885046802,0.1490379505665625,78.4475,78.42625,78.77604166666666,78.54993055555555
50,0.25828461903270294,0.017247227209988315,0.13017360244602355,75.48020833333334,75.015,75.54125,75.34548611111111
50,0.10713282000960761,0.00955281285620454,0.30080602699788866,79.05520833333334,77.6925,78.88895833333333,78.54555555555555
50,0.21550926313471835,0.05729465342025415,0.18459834525880264,51.526666666666664,52.28916666666667,54.0975,52.63777777777778
50,0.3486495166806919,0.029320454162650136,0.12882472113123544,70.75291666666666,70.03416666666666,70.25229166666666,70.34645833333333
50,0.2614800912447089,0.052536280473954845,0.210698785460105,58.463750000000005,56.88041666666667,58.37833333333333,57.9075
50,0.016347431754105357,0.08331475259810762,0.042579123045432044,27.58770833333333,31.705416666666668,30.040625,29.777916666666666
50,0.3107524570291452,0.08429285857477431,0.251785305045399,31.649791666666665,32.025,31.995208333333338,31.89
50,0.32898135658294475,0.09422569613151954,0.15958865844303777,26.716875,30.5475,28.214166666666667,28.492847222222224
