num_boids,k_coh,k_ali,k_col,coverage_seed_27,coverage_seed_729,coverage_seed_4913,average
50,0.38499322987698037,0.002522059439499225,0.2973159405554873,70.64958333333334,70.13083333333333,70.30520833333334,70.361875
50,0.058432809672472275,0.05918022072667484,0.3340149700332617,49.693333333333335,47.55895833333334,49.98166666666667,49.07798611111111
50,0.18832149316012736,0.017749729722533282,0.29521382956937214,68.43,68.408125,68.05687499999999,68.29833333333333
50,0.14592284316766385,0.05796540213307946,0.07264850193308248,51.03291666666666,49.50625,51.09520833333333,50.54479166666666
50,0.48719991491011866,0.05291448947082548,0.2565355866424006,52.04791666666667,53.96604166666666,54.09395833333333,53.36930555555555
50,0.4871557306020757,0.09604685522089737,0.37342290200118666,25.279583333333335,22.543541666666666,19.604583333333334,22.475902777777776
50,0.0360068399746617,0.004040074077719891,0.028790409273626805,71.14,70.34208333333333,69.88291666666666,70.455
50,0.4826771766536357,0.06207989900896082,0.049011170269652515,47.87083333333334,45.26625,44.87833333333333,46.005138888888894
50,0.15229721972343668,0.012696404693439045,0.47316144306485625,70.26854166666666,69.64083333333333,69.17750000000001,69.695625
50,0.14473539967739546,0.07376833111714647,0.3091900839021859,37.72604166666667,37.1,33.093333333333334,35.973125
50,0.30389684549942636,0.04069860195985733,0.16907475187398907,59.955000000000005,59.755625,60.786874999999995,60.16583333333333
50,0.36430894765769445,0.08624613962490246,0.36989029679299473,25.900624999999998,24.7775,25.375625000000003,25.351250000000004
50,0.4344370399766127,0.01879722944106036,0.0905833133225653,67.609375,68.324375,68.28416666666666,68.07263888888889
50,0.06875746725759235,0.025869927347623667,0.249059085506683,64.65604166666667,65.7925,65.64333333333333,65.36395833333334
50,0.12571804836038092,0.08271335836782368,0.21612671104705633,29.598124999999996,27.082708333333333,27.293958333333336,27.99159722222222
50,0.4284411852313271,0.004478390253740761,0.013704660870228313,70.48166666666667,70.44437500000001,71.076875,70.6676388888889
50,0.16139343708444437,0.08564414734912613,0.36814824227040766,26.941458333333333,27.06854166666667,24.96270833333333,26.32423611111111
50,0.30259204960339936,0.011637460055163208,0.2599858655281789,69.78541666666666,69.09895833333334,69.76604166666667,69.5501388888889
50,0.1668268733427189,0.04351867077838532,0.24176624106578687,57.034166666666664,58.684999999999995,58.741041666666675,58.15340277777778
50,0.31894876105236764,0.03144574317034998,0.40916917926501817,64.28520833333333,62.360416666666666,63.42666666666666,63.35743055555556
50,0.18388486297271078,0.01966394522975803,0.32871860551501036,68.03145833333333,67.44229166666666,67.15770833333333,67.54381944444445
50,0.23523784262371933,0.08467983624743464,0.3952435178881248,24.559791666666666,29.972291666666667,28.601666666666663,27.711249999999996
50,0.09103641249293237,0.03525802841420921,0.44122818015602716,61.11333333333333,61.98770833333334,61.047916666666666,61.38298611111111
50,0.24269359664204831,0.09888671672178684,0.2835577466888458,22.228958333333335,20.93166666666667,20.7175,21.292708333333334
50,0.08720723161881588,0.04896903008710965,0.10927045476333097,54.50166666666667,54.448125000000005,54.991875,54.64722222222222
50,0.22420243350453012,0.08387234430049356,0.19712751723081473,27.573541666666667,26.136875,25.871041666666667,26.527152777777776
50,0.4282525037123348,0.05513399580185936,0.3213833130001675,52.405625,50.80166666666667,52.610625,51.939305555555556
50,0.012066921721400004,0.027013066012349,0.16847370341073636,63.65958333333334,65.175625,64.9375,64.59090277777777
50,0.27382418363316147,0.05950382574712313,0.28966936189204984,47.071041666666666,49.223125,48.419583333333335,48.23791666666667
50,0.04467881402382151,0.006930294812468219,0.1764288852858335,70.40979166666666,70.15895833333333,70.97645833333334,70.51506944444445
50,0.4634513938271284,0.09232378679251203,0.20391621356470185,22.780416666666667,23.291875,23.358541666666667,23.143611111111113
50,0.30192111005440914,0.02434063976664416,0.2740806837987152,66.96291666666667,65.75583333333334,66.88854166666667,66.5357638888889
50,0.18859519402118252,0.014191074413431171,0.24845335662979007,69.05687499999999,69.46854166666667,69.03416666666666,69.18652777777777
50,0.024077332897726456,0.019065115037206194,0.08728833027371324,68.03104166666667,67.36625000000001,68.38083333333333,67.92604166666666
50,0.15124984734217822,0.02338541287094713,0.2572802530943326,66.17270833333333,66.95270833333333,65.851875,66.32576388888889
50,0.4030245189003365,0.06636053158328531,0.03526604599284322,50.03395833333333,45.909375000000004,44.94645833333333,46.96326388888889
50,0.24923414805957866,0.05800668678072529,0.07256247021460399,49.200833333333335,47.454375,50.49208333333334,49.04909722222222
50,0.30449194734972534,0.06299053287919025,0.22075949957070506,45.83145833333334,45.57041666666667,44.51645833333333,45.306111111111115
50,0.2656025228004458,0.002257872488734747,0.29044541096242504,70.54833333333333,70.10166666666666,70.17729166666666,70.27576388888889
50,0.45126309117647895,0.022320616208605672,0.003456341814549957,76.40104166666667,72.19624999999999,71.64479166666666,73.41402777777778
50,0.21071673951792885,0.058606579317086016,0.09965739369576415,49.264583333333334,48.37375,47.92270833333333,48.52034722222222
50,0.43122008247627264,0.010616157614027,0.16262224653257668,69.92458333333333,70.65104166666667,70.33166666666666,70.30243055555555
50,0.1470497890895069,0.04957639099388538,0.19048936769661784,54.405,56.02104166666667,55.004583333333336,55.14354166666667
50,0.18563420493569455,0.07138617102124453,0.019956456860981298,60.437916666666666,57.28875,54.735833333333325,57.48749999999999
50,0.25593508040730184,0.07577390037898302,0.006135897416055192,73.16770833333334,73.60583333333334,73.70583333333333,73.493125
50,0.11051122885476716,0.016635975239196833,0.2549074286984696,68.68020833333334,67.88916666666667,68.25354166666666,68.27430555555556
50,0.005414555876255667,0.030450846370746423,0.06153839108651915,32.91458333333333,35.555625,39.4775,35.982569444444444
50,0.11928011578719011,0.016051064846287,0.3590963935690089,68.20833333333334,67.98270833333333,69.18854166666667,68.45986111111112
50,0.2371187860570571,0.019208263983564303,0.1338799622830964,66.97854166666667,67.80833333333334,66.70625,67.164375
50,0.15798229843711342,0.026555849073386175,0.06013172151461099,66.474375,65.17458333333333,65.82000000000001,65.8229861111111
50,0.13466547008803853,0.07495759837767928,0.4125379598341142,34.188541666666666,37.84354166666667,36.195,36.075694444444444
50,0.31264957449294084,0.03128580290680871,0.013644665617055296,71.58875,72.57291666666667,72.20791666666668,72.12319444444445
50,0.0043242829073696365,0.07593399864668646,0.07355989686436504,20.691041666666667,14.879375,14.055833333333334,16.542083333333334
50,0.41015895352594556,0.027971412766779113,0.008200282834848915,73.76791666666666,74.59041666666667,75.32604166666667,74.56145833333333
50,0.2743625475368573,0.023262380774512162,0.4779647845419118,67.15604166666667,66.30083333333333,66.014375,66.49041666666666
50,0.45107297185974926,0.04773362814435572,0.1616813494266357,54.833125,56.634375000000006,55.403124999999996,55.623541666666675
50,0.17953921444651488,0.07968157886838463,0.3656243455861514,33.071875,30.777291666666667,27.804791666666667,30.551319444444445
